instant_hour,date,season_hour,year_hour,month_hour,holiday_hour,weekday_hour,workingday_hour,weather_hour,temp_hour,atemp_hour,humid_hour,windspeed_hour,casual_hour,registered_hour,count_hour,instant_day,season_day,year_day,month_day,hour,holiday_day,weekday_day,workingday_day,weather_day,temp_day,atemp_day,humid_day,windspeed_day,casual_day,registered_day,count_day,month
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,143,Winter,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,144,Winter,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,145,Winter,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,146,Winter,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,147,Winter,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,148,Winter,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,149,Winter,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,150,Winter,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,151,Winter,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,152,Winter,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,153,Winter,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,154,Winter,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,155,Winter,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,156,Winter,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,157,Winter,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,158,Winter,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,159,Winter,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,160,Winter,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,January
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,161,Winter,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,162,Winter,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,163,Winter,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,164,Winter,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,165,Winter,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,166,Winter,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,167,Winter,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,168,Winter,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,169,Winter,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,170,Winter,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,171,Winter,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,172,Winter,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,173,Winter,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,174,Winter,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,175,Winter,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,176,Winter,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,177,Winter,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,178,Winter,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,179,Winter,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,180,Winter,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,181,Winter,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,182,Winter,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,183,Winter,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,184,Winter,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,January
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,185,Winter,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,186,Winter,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,187,Winter,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,188,Winter,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,189,Winter,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,190,Winter,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,191,Winter,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,192,Winter,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,193,Winter,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,194,Winter,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,195,Winter,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,196,Winter,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,197,Winter,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,198,Winter,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,199,Winter,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,200,Winter,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,201,Winter,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,202,Winter,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,203,Winter,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,204,Winter,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,205,Winter,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,206,Winter,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,207,Winter,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,208,Winter,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,January
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,209,Winter,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,210,Winter,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,211,Winter,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,212,Winter,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,213,Winter,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,214,Winter,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,215,Winter,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,216,Winter,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,217,Winter,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,218,Winter,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,219,Winter,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,220,Winter,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,221,Winter,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,222,Winter,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,223,Winter,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,224,Winter,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,225,Winter,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,226,Winter,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,227,Winter,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,228,Winter,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,229,Winter,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,230,Winter,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,231,Winter,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,232,Winter,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,January
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,233,Winter,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,234,Winter,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,235,Winter,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,236,Winter,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,237,Winter,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,238,Winter,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,239,Winter,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,240,Winter,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,241,Winter,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,242,Winter,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,243,Winter,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,244,Winter,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,245,Winter,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,246,Winter,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,247,Winter,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,248,Winter,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,249,Winter,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,250,Winter,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,251,Winter,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,252,Winter,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,253,Winter,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,254,Winter,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,January
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,255,Winter,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,256,Winter,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,257,Winter,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,258,Winter,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,259,Winter,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,260,Winter,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,261,Winter,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,262,Winter,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,263,Winter,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,264,Winter,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,265,Winter,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,266,Winter,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,267,Winter,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,268,Winter,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,269,Winter,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,270,Winter,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,271,Winter,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,272,Winter,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,273,Winter,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,274,Winter,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,275,Winter,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,276,Winter,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,January
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,277,Winter,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,278,Winter,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,279,Winter,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,280,Winter,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,281,Winter,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,282,Winter,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,283,Winter,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,284,Winter,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,285,Winter,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,January
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,286,Winter,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,January
